1881,60.6
1881,88.6
1881,85.8
1881,86.1
1881,72.5
1881,100.8
1881,128.2
1881,97.3
1881,88.6
1881,107.3
1881,91.5
1881,78.8
1882,75
1882,115.9
1882,111.5
1882,159.6
1882,106.9
1882,75.4
1882,75.7
1882,67.5
1882,96.1
1882,98.6
1882,140.6
1882,69.7
1883,101
1883,78.2
1883,71.3
1883,136.8
1883,52.5
1883,127.2
1883,134.4
1883,76.6
1883,87.8
1883,139.6
1883,140.8
1883,126.5
1884,152.6
1884,144.8
1884,145.8
1884,126.9
1884,110.9
1884,85.3
1884,88.5
1884,93.1
1884,103.1
1884,79.6
1884,60.9
1884,78.6
1885,71.4
1885,119.7
1885,82.9
1885,91.7
1885,121.6
1885,139.5
1885,110.9
1885,83.5
1885,66
1885,64.5
1885,51.6
1885,36.3
1886,49.8
1886,43.2
1886,95.5
1886,72.9
1886,51.2
1886,45.3
1886,50.4
1886,28.1
1886,35.7
1886,14.4
1886,0.6
1886,21.7
1887,17
1887,22
1887,7.1
1887,11.6
1887,33.4
1887,26.1
1887,38.9
1887,35.7
1887,12.4
1887,11
1887,11.5
1887,34.5
1888,21.2
1888,11.8
1888,13.1
1888,8.5
1888,11.7
1888,11.8
1888,5
1888,4.6
1888,14.6
1888,3.4
1888,17.9
1888,11.1
1889,1.3
1889,14.2
1889,11.1
1889,7.3
1889,4
1889,10.8
1889,15.8
1889,34.3
1889,10.9
1889,3.4
1889,0.3
1889,11.2
1890,8.8
1890,1.1
1890,8.5
1890,2.7
1890,7.9
1890,2.2
1890,19.3
1890,14.2
1890,28.6
1890,18.6
1890,15.9
1890,13.1
1891,22.5
1891,36.9
1891,17.2
1891,34.2
1891,68.5
1891,80.4
1891,98
1891,55.1
1891,89.7
1891,86
1891,69.8
1891,54.3
1892,115.2
1892,126.1
1892,83.3
1892,116
1892,132.7
1892,127.3
1892,127.6
1892,169
1892,104.7
1892,117.5
1892,108.9
1892,131
1893,125
1893,121.6
1893,109.5
1893,146.8
1893,141.3
1893,149.8
1893,147.6
1893,215.4
1893,129.9
1893,133.3
1893,125.2
1893,156.4
1894,138.6
1894,141
1894,87.1
1894,136
1894,168.7
1894,164.8
1894,176.7
1894,117.1
1894,110
1894,125.7
1894,94.3
1894,100.1
1895,105.4
1895,112
1895,101.6
1895,128.2
1895,112.5
1895,119.1
1895,79.7
1895,114.9
1895,96.1
1895,113.2
1895,78.6
1895,117.9
1896,48.4
1896,95.7
1896,86.5
1896,73
1896,46.1
1896,81.7
1896,75.2
1896,45.4
1896,102.2
1896,47.9
1896,63.3
1896,71
1897,67.6
1897,49
1897,48.7
1897,51.7
1897,33.3
1897,18.9
1897,46.1
1897,36.4
1897,80.4
1897,23.9
1897,14
1897,55.5
1898,50.4
1898,60.7
1898,63.9
1898,24.2
1898,43
1898,37.1
1898,15
1898,52.3
1898,58.1
1898,57.1
1898,51.6
1898,21.1
1899,32.4
1899,15.3
1899,30.3
1899,23.6
1899,12.9
1899,34.1
1899,22.5
1899,4.9
1899,14
1899,21.7
1899,13
1899,17.6
1900,15.7
1900,22.8
1900,14.4
1900,26.8
1900,25.3
1900,20.1
1900,13.9
1900,7.1
1900,13.9
1900,21.6
1900,7.5
1900,0.5
1901,0.4
1901,4
1901,7.4
1901,0
1901,17
1901,9.7
1901,1.2
1901,1.7
1901,0.9
1901,6.3
1901,6.4
1901,0
1902,9.3
1902,0
1902,20.7
1902,0
1902,4.7
1902,2.4
1902,1.5
1902,3.8
1902,12.6
1902,27.2
1902,17.2
1902,1.8
1903,13.9
1903,28.4
1903,22.5
1903,43.5
1903,24.3
1903,27.2
1903,46.4
1903,48
1903,18.5
1903,64.8
1903,74.2
1903,76.2
1904,52.6
1904,40.8
1904,61.9
1904,71.6
1904,65.7
1904,69.8
1904,84.3
1904,97.1
1904,50.2
1904,90.4
1904,63.4
1904,91.1
1905,91.2
1905,143
1905,94.3
1905,65.5
1905,79.9
1905,81.6
1905,121.6
1905,98.1
1905,91.8
1905,131.2
1905,178.7
1905,92.5
1906,75.8
1906,52.3
1906,107.4
1906,92.2
1906,96.2
1906,105.3
1906,172.7
1906,79.6
1906,93.5
1906,29.7
1906,64.8
1906,108
1907,127.4
1907,180.3
1907,101.1
1907,87.6
1907,71.4
1907,67.2
1907,82.9
1907,90.5
1907,141.7
1907,109.1
1907,102.5
1907,78.9
1908,65.4
1908,56.6
1908,47.9
1908,96.1
1908,68
1908,80.2
1908,65.8
1908,150.9
1908,144.9
1908,53.9
1908,75.9
1908,65.9
1909,94.6
1909,77.6
1909,110.5
1909,53.7
1909,60
1909,37.8
1909,59.6
1909,38.5
1909,64.7
1909,97.4
1909,93
1909,90.2
1910,44
1910,52.5
1910,35.7
1910,14.1
1910,36.9
1910,20.5
1910,23.5
1910,19.3
1910,43.7
1910,63.9
1910,8.3
1910,9.6
1911,5.6
1911,15
1911,13
1911,27.6
1911,15.1
1911,3.7
1911,5.9
1911,6.7
1911,6.7
1911,4.5
1911,7
1911,3.7
1912,0.4
1912,0
1912,8.2
1912,7.6
1912,7.4
1912,6.9
1912,4.9
1912,0.5
1912,15.9
1912,7.6
1912,1.9
1912,10.6
1913,3.8
1913,4.8
1913,0.8
1913,1.6
1913,0
1913,0
1913,2.9
1913,0.4
1913,2
1913,5.2
1913,1.2
1913,6.3
1914,4.7
1914,4.4
1914,5.3
1914,28.9
1914,8.7
1914,19.1
1914,9.1
1914,12.9
1914,21.2
1914,13.7
1914,27.3
1914,37.3
1915,38.5
1915,70.4
1915,64.8
1915,68.9
1915,55.1
1915,114.7
1915,119.4
1915,116
1915,82.4
1915,89.1
1915,70.9
1915,57.5
1916,75.5
1916,92.4
1916,111.7
1916,119.8
1916,124
1916,112.9
1916,89.3
1916,58.6
1916,75.1
1916,84.5
1916,109.5
1916,88.3
1917,124.5
1917,119.9
1917,158
1917,124.6
1917,190.2
1917,191.4
1917,199.7
1917,257.7
1917,215.6
1917,120.3
1917,160.7
1917,215.5
1918,160
1918,108.7
1918,120.4
1918,134.1
1918,127.9
1918,99
1918,179.5
1918,169.6
1918,133.2
1918,141.7
1918,139
1918,98.5
1919,80.2
1919,132.5
1919,110.9
1919,86.3
1919,146.9
1919,185.3
1919,107.8
1919,115.1
1919,91.1
1919,88
1919,69.9
1919,58
1920,85.3
1920,89.8
1920,116.9
1920,24.7
1920,55.4
1920,64.6
1920,45.7
1920,31.9
1920,60.5
1920,82.7
1920,45.3
1920,49.8
1921,52.5
1921,47.1
1921,44.5
1921,54
1921,37
1921,56.2
1921,69.7
1921,38
1921,29.6
1921,30.3
1921,29.6
1921,33.9
1922,19.7
1922,43.9
1922,91.3
1922,18.3
1922,13.4
1922,9.8
1922,18.3
1922,10.9
1922,7.8
1922,10.4
1922,12.2
1922,29
1923,7.5
1923,2.5
1923,5.5
1923,10.2
1923,5.3
1923,15.3
1923,5.9
1923,0.8
1923,22.1
1923,19.5
